Time	value_on_device_(l/h)_CO2       	value_in_program_(l/h)_CO2       	Gas_consumption_(l)_CO2       	Temperature_(C)_CO2       	value_on_device_(l/h)_Ar        	value_in_program_(l/h)_Ar        	Gas_consumption_(l)_Ar        	Temperature_(C)_Ar        
01:34:46	0.0	9.091	0.0	35.072	0.0	8.15	0.052	36.537
01:35:01	0.0	9.091	0.0	35.059	0.0	8.15	0.052	36.545
01:35:17	0.0	9.091	0.0	35.073	0.0	8.15	0.052	36.547
01:35:32	0.0	9.091	0.0	35.102	0.0	8.15	0.052	36.543
01:35:48	0.0	9.091	0.0	35.075	0.0	8.15	0.052	36.541
01:36:03	0.0	9.091	0.0	35.078	0.0	8.15	0.052	36.532
01:36:19	0.0	9.091	0.0	35.065	0.0	8.15	0.052	36.57
01:36:34	0.0	9.091	0.0	35.086	0.0	8.15	0.052	36.554
01:36:50	0.0	9.091	0.0	35.079	0.0	8.15	0.052	36.536
01:37:06	0.0	9.091	0.0	35.11	0.0	8.15	0.052	36.546
01:37:21	0.0	9.091	0.0	35.098	0.0	8.15	0.052	36.551
01:37:37	0.0	9.091	0.0	35.096	0.0	8.15	0.052	36.548
01:37:52	0.0	9.091	0.0	35.1	0.0	8.15	0.052	36.552
01:38:08	0.0	9.091	0.0	35.095	0.0	8.15	0.052	36.556
01:38:24	0.0	9.091	0.0	35.101	0.0	8.15	0.052	36.539
01:38:39	0.0	9.091	0.0	35.103	0.0	8.15	0.052	36.546
01:38:55	0.0	9.091	0.0	35.08	0.0	8.15	0.052	36.563
01:39:11	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.559
01:39:26	0.0	9.091	0.0	35.105	0.0	8.15	0.052	36.56
01:39:42	0.0	9.091	0.0	35.094	0.0	8.15	0.052	36.558
01:39:58	0.0	9.091	0.0	35.095	0.0	8.15	0.052	36.546
01:40:14	0.0	9.091	0.0	35.094	0.0	8.15	0.052	36.561
01:40:29	0.0	9.091	0.0	35.086	0.0	8.15	0.052	36.566
01:40:45	0.0	9.091	0.0	35.101	0.0	8.15	0.052	36.582
01:41:01	0.0	9.091	0.0	35.115	0.0	8.15	0.052	36.579
01:41:16	0.0	9.091	0.0	35.114	0.0	8.15	0.052	36.584
01:41:32	0.0	9.091	0.0	35.127	0.0	8.15	0.052	36.582
01:41:48	0.0	9.091	0.0	35.097	0.0	8.15	0.052	36.562
01:42:03	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.554
01:42:19	0.0	9.091	0.0	35.103	0.0	8.15	0.052	36.58
01:42:35	0.0	9.091	0.0	35.136	0.0	8.15	0.052	36.566
01:42:50	0.0	9.091	0.0	35.104	0.0	8.15	0.052	36.575
01:43:06	0.0	9.091	0.0	35.123	0.0	8.15	0.052	36.556
01:43:22	0.0	9.091	0.0	35.105	0.0	8.15	0.052	36.576
01:43:37	0.0	9.091	0.0	35.112	0.0	8.15	0.052	36.564
01:43:53	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.569
01:44:08	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.579
01:44:24	0.0	9.091	0.0	35.136	0.0	8.15	0.052	36.594
01:44:40	0.0	9.091	0.0	35.119	0.0	8.15	0.052	36.585
01:44:55	0.0	9.091	0.0	35.128	0.0	8.15	0.052	36.596
01:45:11	0.0	9.091	0.0	35.115	0.0	8.15	0.052	36.593
01:45:26	0.0	9.091	0.0	35.102	0.0	8.15	0.052	36.59
01:45:42	0.0	9.091	0.0	35.127	0.0	8.15	0.052	36.583
01:45:58	0.0	9.091	0.0	35.144	0.0	8.15	0.052	36.614
01:46:13	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.582
01:46:29	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.602
01:46:44	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.587
01:47:00	0.0	9.091	0.0	35.129	0.0	8.15	0.052	36.592
01:47:16	0.0	9.091	0.0	35.115	0.0	8.15	0.052	36.586
01:47:32	0.0	9.091	0.0	35.137	0.0	8.15	0.052	36.589
01:47:47	0.0	9.091	0.0	35.148	0.0	8.15	0.052	36.607
01:48:03	0.0	9.091	0.0	35.134	0.0	8.15	0.052	36.593
01:48:19	0.0	9.091	0.0	35.149	0.0	8.15	0.052	36.597
01:48:34	0.0	9.091	0.0	35.11	0.0	8.15	0.052	36.568
01:48:50	0.0	9.091	0.0	35.133	0.0	8.15	0.052	36.588
01:49:06	0.0	9.091	0.0	35.138	0.0	8.15	0.052	36.587
01:49:22	0.0	9.091	0.0	35.154	0.0	8.15	0.052	36.6
01:49:37	0.0	9.091	0.0	35.14	0.0	8.15	0.052	36.569
01:49:53	0.0	9.091	0.0	35.162	0.0	8.15	0.052	36.6
01:50:09	0.0	9.091	0.0	35.145	0.0	8.15	0.052	36.593
01:50:24	0.0	9.091	0.0	35.15	0.0	8.15	0.052	36.588
01:50:40	0.0	9.091	0.0	35.148	0.0	8.15	0.052	36.582
01:50:55	0.0	9.091	0.0	35.154	0.0	8.15	0.052	36.6
01:51:11	0.0	9.091	0.0	35.173	0.0	8.15	0.052	36.612
01:51:27	0.0	9.091	0.0	35.161	0.0	8.15	0.052	36.604
01:51:43	0.0	9.091	0.0	35.156	0.0	8.15	0.052	36.589
01:51:59	0.0	9.091	0.0	35.143	0.0	8.15	0.052	36.592
01:52:14	0.0	9.091	0.0	35.152	0.0	8.15	0.052	36.619
01:52:30	0.0	9.091	0.0	35.162	0.0	8.15	0.052	36.584
01:52:46	0.0	9.091	0.0	35.155	0.0	8.15	0.052	36.599
01:53:02	0.0	9.091	0.0	35.172	0.0	8.15	0.052	36.608
01:53:17	0.0	9.091	0.0	35.162	0.0	8.15	0.052	36.596
01:53:33	0.0	9.091	0.0	35.156	0.0	8.15	0.052	36.6
01:53:48	0.0	9.091	0.0	35.153	0.0	8.15	0.052	36.615
01:54:03	0.0	9.091	0.0	35.153	0.0	8.15	0.052	36.604
01:54:19	0.0	9.091	0.0	35.162	0.0	8.15	0.052	36.613
01:54:35	0.0	9.091	0.0	35.157	0.0	8.15	0.052	36.613
01:54:51	0.0	9.091	0.0	35.165	0.0	8.15	0.052	36.61
01:55:06	0.0	9.091	0.0	35.163	0.0	8.15	0.052	36.611
01:55:22	0.0	9.091	0.0	35.191	0.0	8.15	0.052	36.618
01:55:37	0.0	9.091	0.0	35.197	0.0	8.15	0.052	36.614
01:55:53	0.0	9.091	0.0	35.163	0.0	8.15	0.052	36.597
01:56:08	0.0	9.091	0.0	35.168	0.0	8.15	0.052	36.613
01:56:24	0.0	9.091	0.0	35.156	0.0	8.15	0.052	36.616
01:56:39	0.0	9.091	0.0	35.171	0.0	8.15	0.052	36.608
01:56:55	0.0	9.091	0.0	35.172	0.0	8.15	0.052	36.626
01:57:11	0.0	9.091	0.0	35.19	0.0	8.15	0.052	36.612
01:57:27	0.0	9.091	0.0	35.157	0.0	8.15	0.052	36.608
01:57:42	0.0	9.091	0.0	35.163	0.0	8.15	0.052	36.611
01:57:58	0.0	9.091	0.0	35.173	0.0	8.15	0.052	36.623
01:58:13	0.0	9.091	0.0	35.168	0.0	8.15	0.052	36.611
01:58:29	0.0	9.091	0.0	35.149	0.0	8.15	0.052	36.594
01:58:45	0.0	9.091	0.0	35.167	0.0	8.15	0.052	36.595
01:59:01	0.0	9.091	0.0	35.166	0.0	8.15	0.052	36.602
01:59:17	0.0	9.091	0.0	35.159	0.0	8.15	0.052	36.615
01:59:32	0.0	9.091	0.0	35.176	0.0	8.15	0.052	36.616
01:59:48	0.0	9.091	0.0	35.198	0.0	8.15	0.052	36.603
02:00:04	0.0	9.091	0.0	35.172	0.0	8.15	0.052	36.611
02:00:19	0.0	9.091	0.0	35.166	0.0	8.15	0.052	36.616
02:00:35	0.0	9.091	0.0	35.158	0.0	8.15	0.052	36.61
02:00:51	0.0	9.091	0.0	35.178	0.0	8.15	0.052	36.591
02:01:06	0.0	9.091	0.0	35.17	0.0	8.15	0.052	36.608
02:01:22	0.0	9.091	0.0	35.187	0.0	8.15	0.052	36.619
02:01:38	0.0	9.091	0.0	35.18	0.0	8.15	0.052	36.615
02:01:53	0.0	9.091	0.0	35.184	0.0	8.15	0.052	36.623
02:02:09	0.0	9.091	0.0	35.184	0.0	8.15	0.052	36.62
02:02:25	0.0	9.091	0.0	35.183	0.0	8.15	0.052	36.616
02:02:40	0.0	9.091	0.0	35.177	0.0	8.15	0.052	36.595
02:02:56	0.0	9.091	0.0	35.203	0.0	8.15	0.052	36.605
02:03:11	0.0	9.091	0.0	35.19	0.0	8.15	0.052	36.623
02:03:27	0.0	9.091	0.0	35.204	0.0	8.15	0.052	36.611
02:03:43	0.0	9.091	0.0	35.167	0.0	8.15	0.052	36.608
02:03:59	0.0	9.091	0.0	35.203	0.0	8.15	0.052	36.615
02:04:14	0.0	9.091	0.0	35.21	0.0	8.15	0.052	36.606
02:04:30	0.0	9.091	0.0	35.186	0.0	8.15	0.052	36.63
02:04:45	0.0	9.091	0.0	35.211	0.0	8.15	0.052	36.625
02:05:01	0.0	9.091	0.0	35.211	0.0	8.15	0.052	36.63
02:05:17	0.0	9.091	0.0	35.202	0.0	8.15	0.052	36.618
02:05:33	0.0	9.091	0.0	35.184	0.0	8.15	0.052	36.611
02:05:48	0.0	9.091	0.0	35.207	0.0	8.15	0.052	36.624
02:06:04	0.0	9.091	0.0	35.201	0.0	8.15	0.052	36.63
02:06:19	0.0	9.091	0.0	35.202	0.0	8.15	0.052	36.628
02:06:35	0.0	9.091	0.0	35.206	0.0	8.15	0.052	36.624
02:06:51	0.0	9.091	0.0	35.218	0.0	8.15	0.052	36.629
02:07:06	0.0	9.091	0.0	35.198	0.0	8.15	0.052	36.643
02:07:22	0.0	9.091	0.0	35.211	0.0	8.15	0.052	36.626
02:07:38	0.0	9.091	0.0	35.178	0.0	8.15	0.052	36.62
02:07:53	0.0	9.091	0.0	35.195	0.0	8.15	0.052	36.62
02:08:09	0.0	9.091	0.0	35.225	0.0	8.15	0.052	36.632
02:08:24	0.0	9.091	0.0	35.203	0.0	8.15	0.052	36.644
02:08:40	0.0	9.091	0.0	35.217	0.0	8.15	0.052	36.631
02:08:56	0.0	9.091	0.0	35.201	0.0	8.15	0.052	36.624
02:09:12	0.0	9.091	0.0	35.208	0.0	8.15	0.052	36.653
02:09:28	0.0	9.091	0.0	35.227	0.0	8.15	0.052	36.649
02:09:43	0.0	9.091	0.0	35.199	0.0	8.15	0.052	36.637
02:09:59	0.0	9.091	0.0	35.211	0.0	8.15	0.052	36.644
02:10:14	0.0	9.091	0.0	35.187	0.0	8.15	0.052	36.642
02:10:30	0.0	9.091	0.0	35.222	0.0	8.15	0.052	36.643
02:10:46	0.0	9.091	0.0	35.228	0.0	8.15	0.052	36.632
02:11:01	0.0	9.091	0.0	35.206	0.0	8.15	0.052	36.633
02:11:17	0.0	9.091	0.0	35.199	0.0	8.15	0.052	36.636
02:11:33	0.0	9.091	0.0	35.22	0.0	8.15	0.052	36.653
02:11:48	0.0	9.091	0.0	35.208	0.0	8.15	0.052	36.626
02:12:04	0.0	9.091	0.0	35.221	0.0	8.15	0.052	36.641
02:12:19	0.0	9.091	0.0	35.223	0.0	8.15	0.052	36.63
02:12:35	0.0	9.091	0.0	35.227	0.0	8.15	0.052	36.645
02:12:50	0.0	9.091	0.0	35.218	0.0	8.15	0.052	36.613
02:13:06	0.0	9.091	0.0	35.212	0.0	8.15	0.052	36.612
02:13:22	0.0	9.091	0.0	35.202	0.0	8.15	0.052	36.632
02:13:38	0.0	9.091	0.0	35.221	0.0	8.15	0.052	36.632
02:13:53	0.0	9.091	0.0	35.205	0.0	8.15	0.052	36.615
02:14:09	0.0	9.091	0.0	35.241	0.0	8.15	0.052	36.606
02:14:25	0.0	9.091	0.0	35.203	0.0	8.15	0.052	36.629
02:14:41	0.0	9.091	0.0	35.226	0.0	8.15	0.052	36.618
02:14:56	0.0	9.091	0.0	35.257	0.0	8.15	0.052	36.624
02:15:12	0.0	9.091	0.0	35.199	0.0	8.15	0.052	36.628
02:15:28	0.0	9.091	0.0	35.228	0.0	8.15	0.052	36.621
02:15:44	0.0	9.091	0.0	35.204	0.0	8.15	0.052	36.619
02:15:59	0.0	9.091	0.0	35.227	0.0	8.15	0.052	36.618
02:16:15	0.0	9.091	0.0	35.183	0.0	8.15	0.052	36.625
02:16:30	0.0	9.091	0.0	35.218	0.0	8.15	0.052	36.61
02:16:46	0.0	9.091	0.0	35.216	0.0	8.15	0.052	36.616
02:17:02	0.0	9.091	0.0	35.226	0.0	8.15	0.052	36.624
02:17:17	0.0	9.091	0.0	35.223	0.0	8.15	0.052	36.622
02:17:33	0.0	9.091	0.0	35.216	0.0	8.15	0.052	36.612
02:17:49	0.0	9.091	0.0	35.216	0.0	8.15	0.052	36.631
02:18:04	0.0	9.091	0.0	35.221	0.0	8.15	0.052	36.621
02:18:20	0.0	9.091	0.0	35.243	0.0	8.15	0.052	36.603
02:18:35	0.0	9.091	0.0	35.215	0.0	8.15	0.052	36.596
02:18:51	0.0	9.091	0.0	35.211	0.0	8.15	0.052	36.616
02:19:07	0.0	9.091	0.0	35.216	0.0	8.15	0.052	36.617
02:19:23	0.0	9.091	0.0	35.239	0.0	8.15	0.052	36.621
02:19:38	0.0	9.091	0.0	35.199	0.0	8.15	0.052	36.611
02:19:54	0.0	9.091	0.0	35.203	0.0	8.15	0.052	36.613
02:20:09	0.0	9.091	0.0	35.209	0.0	8.15	0.052	36.592
02:20:25	0.0	9.091	0.0	35.203	0.0	8.15	0.052	36.612
02:20:41	0.0	9.091	0.0	35.201	0.0	8.15	0.052	36.609
02:20:56	0.0	9.091	0.0	35.219	0.0	8.15	0.052	36.611
02:21:12	0.0	9.091	0.0	35.196	0.0	8.15	0.052	36.617
02:21:27	0.0	9.091	0.0	35.202	0.0	8.15	0.052	36.611
02:21:43	0.0	9.091	0.0	35.227	0.0	8.15	0.052	36.604
02:21:59	0.0	9.091	0.0	35.205	0.0	8.15	0.052	36.604
02:22:15	0.0	9.091	0.0	35.194	0.0	8.15	0.052	36.611
02:22:30	0.0	9.091	0.0	35.182	0.0	8.15	0.052	36.599
02:22:46	0.0	9.091	0.0	35.187	0.0	8.15	0.052	36.608
02:23:02	0.0	9.091	0.0	35.171	0.0	8.15	0.052	36.585
02:23:17	0.0	9.091	0.0	35.214	0.0	8.15	0.052	36.604
02:23:33	0.0	9.091	0.0	35.194	0.0	8.15	0.052	36.596
02:23:49	0.0	9.091	0.0	35.199	0.0	8.15	0.052	36.605
02:24:04	0.0	9.091	0.0	35.226	0.0	8.15	0.052	36.61
02:24:20	0.0	9.091	0.0	35.187	0.0	8.15	0.052	36.586
02:24:36	0.0	9.091	0.0	35.189	0.0	8.15	0.052	36.585
02:24:52	0.0	9.091	0.0	35.206	0.0	8.15	0.052	36.59
02:25:07	0.0	9.091	0.0	35.194	0.0	8.15	0.052	36.607
02:25:22	0.0	9.091	0.0	35.208	0.0	8.15	0.052	36.592
02:25:38	0.0	9.091	0.0	35.158	0.0	8.15	0.052	36.603
02:25:54	0.0	9.091	0.0	35.193	0.0	8.15	0.052	36.605
02:26:09	0.0	9.091	0.0	35.213	0.0	8.15	0.052	36.596
02:26:25	0.0	9.091	0.0	35.2	0.0	8.15	0.052	36.583
02:26:41	0.0	9.091	0.0	35.196	0.0	8.15	0.052	36.584
02:26:56	0.0	9.091	0.0	35.183	0.0	8.15	0.052	36.593
02:27:12	0.0	9.091	0.0	35.199	0.0	8.15	0.052	36.591
02:27:28	0.0	9.091	0.0	35.182	0.0	8.15	0.052	36.585
02:27:44	0.0	9.091	0.0	35.186	0.0	8.15	0.052	36.585
02:27:59	0.0	9.091	0.0	35.191	0.0	8.15	0.052	36.594
02:28:15	0.0	9.091	0.0	35.183	0.0	8.15	0.052	36.592
02:28:31	0.0	9.091	0.0	35.19	0.0	8.15	0.052	36.587
02:28:46	0.0	9.091	0.0	35.173	0.0	8.15	0.052	36.588
02:29:02	0.0	9.091	0.0	35.179	0.0	8.15	0.052	36.598
02:29:18	0.0	9.091	0.0	35.157	0.0	8.15	0.052	36.571
02:29:34	0.0	9.091	0.0	35.156	0.0	8.15	0.052	36.597
02:29:49	0.0	9.091	0.0	35.183	0.0	8.15	0.052	36.584
02:30:05	0.0	9.091	0.0	35.165	0.0	8.15	0.052	36.559
02:30:21	0.0	9.091	0.0	35.142	0.0	8.15	0.052	36.582
02:30:36	0.0	9.091	0.0	35.178	0.0	8.15	0.052	36.596
02:30:53	0.0	9.091	0.0	35.181	0.0	8.15	0.052	36.59
02:31:08	0.0	9.091	0.0	35.164	0.0	8.15	0.052	36.578
02:31:24	0.0	9.091	0.0	35.156	0.0	8.15	0.052	36.59
02:31:40	0.0	9.091	0.0	35.152	0.0	8.15	0.052	36.567
02:31:56	0.0	9.091	0.0	35.161	0.0	8.15	0.052	36.572
02:32:12	0.0	9.091	0.0	35.15	0.0	8.15	0.052	36.596
02:32:28	0.0	9.091	0.0	35.152	0.0	8.15	0.052	36.587
02:32:43	0.0	9.091	0.0	35.142	0.0	8.15	0.052	36.582
02:32:59	0.0	9.091	0.0	35.18	0.0	8.15	0.052	36.586
02:33:14	0.0	9.091	0.0	35.136	0.0	8.15	0.052	36.581
02:33:30	0.0	9.091	0.0	35.154	0.0	8.15	0.052	36.571
02:33:46	0.0	9.091	0.0	35.152	0.0	8.15	0.052	36.583
02:34:01	0.0	9.091	0.0	35.152	0.0	8.15	0.052	36.56
02:34:17	0.0	9.091	0.0	35.136	0.0	8.15	0.052	36.573
02:34:33	0.0	9.091	0.0	35.137	0.0	8.15	0.052	36.564
02:34:48	0.0	9.091	0.0	35.152	0.0	8.15	0.052	36.562
02:35:04	0.0	9.091	0.0	35.13	0.0	8.15	0.052	36.551
02:35:19	0.0	9.091	0.0	35.135	0.0	8.15	0.052	36.557
02:35:35	0.0	9.091	0.0	35.119	0.0	8.15	0.052	36.568
02:35:51	0.0	9.091	0.0	35.133	0.0	8.15	0.052	36.562
02:36:06	0.0	9.091	0.0	35.147	0.0	8.15	0.052	36.569
02:36:22	0.0	9.091	0.0	35.149	0.0	8.15	0.052	36.545
02:36:38	0.0	9.091	0.0	35.139	0.0	8.15	0.052	36.564
02:36:54	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.549
02:37:10	0.0	9.091	0.0	35.161	0.0	8.15	0.052	36.562
02:37:25	0.0	9.091	0.0	35.131	0.0	8.15	0.052	36.553
02:37:42	0.0	9.091	0.0	35.141	0.0	8.15	0.052	36.558
02:37:57	0.0	9.091	0.0	35.134	0.0	8.15	0.052	36.55
02:38:13	0.0	9.091	0.0	35.139	0.0	8.15	0.052	36.553
02:38:29	0.0	9.091	0.0	35.128	0.0	8.15	0.052	36.549
02:38:45	0.0	9.091	0.0	35.114	0.0	8.15	0.052	36.553
02:39:01	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.565
02:39:16	0.0	9.091	0.0	35.127	0.0	8.15	0.052	36.569
02:39:32	0.0	9.091	0.0	35.132	0.0	8.15	0.052	36.545
02:39:48	0.0	9.091	0.0	35.134	0.0	8.15	0.052	36.544
02:40:04	0.0	9.091	0.0	35.132	0.0	8.15	0.052	36.55
02:40:20	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.549
02:40:36	0.0	9.091	0.0	35.13	0.0	8.15	0.052	36.539
02:40:51	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.548
02:41:07	0.0	9.091	0.0	35.149	0.0	8.15	0.052	36.549
02:41:23	0.0	9.091	0.0	35.125	0.0	8.15	0.052	36.538
02:41:39	0.0	9.091	0.0	35.104	0.0	8.15	0.052	36.533
02:41:55	0.0	9.091	0.0	35.13	0.0	8.15	0.052	36.532
02:42:10	0.0	9.091	0.0	35.126	0.0	8.15	0.052	36.541
02:42:26	0.0	9.091	0.0	35.146	0.0	8.15	0.052	36.539
02:42:41	0.0	9.091	0.0	35.133	0.0	8.15	0.052	36.542
02:42:57	0.0	9.091	0.0	35.137	0.0	8.15	0.052	36.552
02:43:13	0.0	9.091	0.0	35.133	0.0	8.15	0.052	36.532
02:43:28	0.0	9.091	0.0	35.135	0.0	8.15	0.052	36.532
02:43:44	0.0	9.091	0.0	35.136	0.0	8.15	0.052	36.55
02:44:00	0.0	9.091	0.0	35.127	0.0	8.15	0.052	36.536
02:44:15	0.0	9.091	0.0	35.136	0.0	8.15	0.052	36.529
02:44:31	0.0	9.091	0.0	35.144	0.0	8.15	0.052	36.548
02:44:47	0.0	9.091	0.0	35.114	0.0	8.15	0.052	36.528
02:45:03	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.518
02:45:18	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.55
02:45:34	0.0	9.091	0.0	35.124	0.0	8.15	0.052	36.529
02:45:49	0.0	9.091	0.0	35.125	0.0	8.15	0.052	36.541
02:46:05	0.0	9.091	0.0	35.13	0.0	8.15	0.052	36.526
02:46:21	0.0	9.091	0.0	35.13	0.0	8.15	0.052	36.52
02:46:37	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.537
02:46:52	0.0	9.091	0.0	35.143	0.0	8.15	0.052	36.509
02:47:08	0.0	9.091	0.0	35.118	0.0	8.15	0.052	36.528
02:47:24	0.0	9.091	0.0	35.115	0.0	8.15	0.052	36.536
02:47:40	0.0	9.091	0.0	35.123	0.0	8.15	0.052	36.544
02:47:55	0.0	9.091	0.0	35.119	0.0	8.15	0.052	36.535
02:48:11	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.523
02:48:26	0.0	9.091	0.0	35.124	0.0	8.15	0.052	36.526
02:48:42	0.0	9.091	0.0	35.129	0.0	8.15	0.052	36.539
02:48:58	0.0	9.091	0.0	35.142	0.0	8.15	0.052	36.515
02:49:13	0.0	9.091	0.0	35.118	0.0	8.15	0.052	36.538
02:49:29	0.0	9.091	0.0	35.13	0.0	8.15	0.052	36.538
02:49:44	0.0	9.091	0.0	35.098	0.0	8.15	0.052	36.526
02:50:00	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.52
02:50:15	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.517
02:50:31	0.0	9.091	0.0	35.118	0.0	8.15	0.052	36.538
02:50:46	0.0	9.091	0.0	35.105	0.0	8.15	0.052	36.51
02:51:02	0.0	9.091	0.0	35.13	0.0	8.15	0.052	36.511
02:51:17	0.0	9.091	0.0	35.124	0.0	8.15	0.052	36.532
02:51:33	0.0	9.091	0.0	35.146	0.0	8.15	0.052	36.517
02:51:49	0.0	9.091	0.0	35.14	0.0	8.15	0.052	36.525
02:52:05	0.0	9.091	0.0	35.148	0.0	8.15	0.052	36.533
02:52:20	0.0	9.091	0.0	35.094	0.0	8.15	0.052	36.519
02:52:36	0.0	9.091	0.0	35.138	0.0	8.15	0.052	36.511
02:52:52	0.0	9.091	0.0	35.091	0.0	8.15	0.052	36.525
02:53:07	0.0	9.091	0.0	35.125	0.0	8.15	0.052	36.521
02:53:23	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.513
02:53:38	0.0	9.091	0.0	35.102	0.0	8.15	0.052	36.529
02:53:54	0.0	9.091	0.0	35.089	0.0	8.15	0.052	36.512
02:54:10	0.0	9.091	0.0	35.103	0.0	8.15	0.052	36.523
02:54:25	0.0	9.091	0.0	35.11	0.0	8.15	0.052	36.506
02:54:41	0.0	9.091	0.0	35.111	0.0	8.15	0.052	36.531
02:54:57	0.0	9.091	0.0	35.111	0.0	8.15	0.052	36.523
02:55:12	0.0	9.091	0.0	35.115	0.0	8.15	0.052	36.512
02:55:28	0.0	9.091	0.0	35.124	0.0	8.15	0.052	36.553
02:55:44	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.526
02:56:00	0.0	9.091	0.0	35.123	0.0	8.15	0.052	36.528
02:56:15	0.0	9.091	0.0	35.128	0.0	8.15	0.052	36.533
02:56:31	0.0	9.091	0.0	35.099	0.0	8.15	0.052	36.546
02:56:47	0.0	9.091	0.0	35.127	0.0	8.15	0.052	36.529
02:57:03	0.0	9.091	0.0	35.126	0.0	8.15	0.052	36.533
02:57:19	0.0	9.091	0.0	35.123	0.0	8.15	0.052	36.526
02:57:34	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.537
02:57:50	0.0	9.091	0.0	35.114	0.0	8.15	0.052	36.533
02:58:06	0.0	9.091	0.0	35.129	0.0	8.15	0.052	36.539
02:58:21	0.0	9.091	0.0	35.102	0.0	8.15	0.052	36.518
02:58:37	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.548
02:58:52	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.551
02:59:08	0.0	9.091	0.0	35.12	0.0	8.15	0.052	36.533
02:59:24	0.0	9.091	0.0	35.101	0.0	8.15	0.052	36.519
02:59:39	0.0	9.091	0.0	35.129	0.0	8.15	0.052	36.535
02:59:55	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.544
03:00:11	0.0	9.091	0.0	35.104	0.0	8.15	0.052	36.532
03:00:27	0.0	9.091	0.0	35.125	0.0	8.15	0.052	36.532
03:00:42	0.0	9.091	0.0	35.112	0.0	8.15	0.052	36.537
03:00:58	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.54
03:01:13	0.0	9.091	0.0	35.118	0.0	8.15	0.052	36.538
03:01:29	0.0	9.091	0.0	35.123	0.0	8.15	0.052	36.511
03:01:44	0.0	9.091	0.0	35.12	0.0	8.15	0.052	36.524
03:02:00	0.0	9.091	0.0	35.124	0.0	8.15	0.052	36.528
03:02:16	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.525
03:02:31	0.0	9.091	0.0	35.125	0.0	8.15	0.052	36.524
03:02:47	0.0	9.091	0.0	35.131	0.0	8.15	0.052	36.515
03:03:03	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.521
03:03:19	0.0	9.091	0.0	35.134	0.0	8.15	0.052	36.514
03:03:34	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.494
03:03:50	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.519
03:04:06	0.0	9.091	0.0	35.081	0.0	8.15	0.052	36.517
03:04:21	0.0	9.091	0.0	35.107	0.0	8.15	0.052	36.488
03:04:37	0.0	9.091	0.0	35.101	0.0	8.15	0.052	36.497
03:04:53	0.0	9.091	0.0	35.097	0.0	8.15	0.052	36.505
03:05:08	0.0	9.091	0.0	35.107	0.0	8.15	0.052	36.499
03:05:24	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.468
03:05:39	0.0	9.091	0.0	35.097	0.0	8.15	0.052	36.477
03:05:54	0.0	9.091	0.0	35.101	0.0	8.15	0.052	36.489
03:06:10	0.0	9.091	0.0	35.103	0.0	8.15	0.052	36.482
03:06:26	0.0	9.091	0.0	35.104	0.0	8.15	0.052	36.482
03:06:41	0.0	9.091	0.0	35.083	0.0	8.15	0.052	36.468
03:06:57	0.0	9.091	0.0	35.091	0.0	8.15	0.052	36.477
03:07:13	0.0	9.091	0.0	35.073	0.0	8.15	0.052	36.484
03:07:28	0.0	9.091	0.0	35.076	0.0	8.15	0.052	36.482
03:07:44	0.0	9.091	0.0	35.087	0.0	8.15	0.052	36.471
03:07:59	0.0	9.091	0.0	35.082	0.0	8.15	0.052	36.471
03:08:15	0.0	9.091	0.0	35.084	0.0	8.15	0.052	36.476
03:08:30	0.0	9.091	0.0	35.095	0.0	8.15	0.052	36.475
03:08:46	0.0	9.091	0.0	35.078	0.0	8.15	0.052	36.46
03:09:01	0.0	9.091	0.0	35.089	0.0	8.15	0.052	36.48
03:09:17	0.0	9.091	0.0	35.089	0.0	8.15	0.052	36.446
03:09:33	0.0	9.091	0.0	35.064	0.0	8.15	0.052	36.456
